i,success,f_si28_ag_s32,f_s32_ga_si28,f_mg24_ag_si28,f_ne20_ga_o16,X32,X28,XO16
420,1,1.2508004141546527,0.6437916546583383,0.42980958705181355,0.7720852797287697,0.09196103795512928,0.2813724055324752,0.52637020391619
421,1,0.5465742100901106,0.767053994371134,2.6112364239571693,1.649855496321143,0.16164025569506274,0.2779815397791013,0.5602346736150515
422,1,1.1987931182704707,1.3533374358486236,3.357914914823065,0.46793310711266134,0.17552396771246487,0.2616188053430891,0.562474763185639
423,1,1.3921053750905308,0.8896835652945277,1.1286029943748725,1.076727237338949,0.15961969553404873,0.2772764260868904,0.5590264312681561
424,1,0.8233305638629739,1.4876167371809974,0.23123993983415578,1.2495802699883447,0.028020953044858826,0.3135962598478393,0.5036082269936726
425,1,1.6343721418266237,0.5309077266803968,0.522913737264739,3.8105815433992976,0.19455660510191256,0.21741936962189173,0.5593974284018943
426,1,0.5526765274454837,0.7899480525736765,0.6021765638548445,0.6726524841553384,0.04392607247397181,0.365771317107471,0.5264663056442819
427,1,0.6457218352855222,0.23982229590110662,5.266587165558784,0.621400247335314,0.17398493020847786,0.2636255548627248,0.5623047637081185
428,1,1.3291954868265572,0.968722282883161,2.5852291915090193,1.6469967173012459,0.24151358237835863,0.18477991785058304,0.5735417536650625
429,1,2.2240387336003202,2.2808025704200934,1.8207186391495596,1.0462438750171805,0.2152968588463745,0.21518745542266107,0.5691150959835583
430,1,1.9101032979097319,0.34227435030210235,1.8811642707138365,1.6529543050235473,0.2657262122988469,0.1560055611857052,0.5774333140842349
431,1,1.2586309315452082,0.40950434298220006,2.5538174000432434,0.6432551723892411,0.2070988431137277,0.22470223403391804,0.5677404672875545
432,1,1.5705332787754214,0.2870364738715454,0.9032684732518033,0.6548022426365001,0.17075098491337853,0.23289778183607418,0.5519150772277863
433,1,0.5983415052889899,0.6464792545985002,3.4574707862365206,0.9965847669370974,0.15989618949317197,0.28001724819264534,0.559940551277623
434,1,1.2889444861670751,4.420122840881753,0.3815614313307934,2.9160770456516536,0.05653120679293397,0.387345337531133,0.5389339958559913
435,1,0.790706442212711,0.6622383432728592,0.7690985150189164,0.2939918180848282,0.06941719604348033,0.3464202558336972,0.5336767218796543
436,1,0.3555163868867819,0.46749994634313763,0.6926657724926024,1.663245337055589,0.060077057534961086,0.36615950902733774,0.5346543929460231
437,1,2.146347143845172,0.7903266224482212,1.3137371271557843,1.3722106504739526,0.22450296901263478,0.20351728902085586,0.5703949657334009
438,1,0.869311572687396,1.1895925285004374,0.6781946604123725,1.4888710535130358,0.08340343975357419,0.35516719729558877,0.5431753527741997
439,1,0.871050367360246,1.0441006671427764,1.2106170998723886,1.1230573974280313,0.12555695838249228,0.318874427363944,0.5538785239459258
440,1,0.6210995065826854,0.4022232799362638,0.9694849706913631,0.6878030186896416,0.09076692650210717,0.33553809191467,0.5412483051412138
441,1,0.7048534453648192,0.9441864065946721,0.6226982398133858,1.3800906185237984,0.06813316030754152,0.36126098729706185,0.5372819061073312
442,1,1.334349420154877,0.54653305481098,1.3063986340764504,0.5241034212745592,0.15438882495721032,0.27888284816460807,0.5568674565917457
443,1,1.6645057414637296,1.550328401151754,1.0048394329136348,1.8669417595453617,0.1853168557099317,0.24980261464868395,0.5640256826104916
444,1,2.044637389813753,1.3730184446852123,0.286861182483189,1.1073625815141994,0.07907028030371532,0.2801691653157475,0.5195816434238972
445,1,1.1605149853101486,1.7587690218465701,0.5137490150732669,1.6390724266065673,0.07425855664663397,0.35790981581697073,0.5393870259087444
446,1,1.2866112482345327,1.3349536558459418,0.4305470731503208,0.5569796173347302,0.05593681673518281,0.33470880069418146,0.5235953415043815
447,1,2.1958108889276615,1.78071859771802,0.9520547157874563,2.1253466245063968,0.20681365906287785,0.2247924359287996,0.5676288904780037
448,1,1.207902736220144,0.7566735074274732,0.3404295810440712,2.0193961302565024,0.09917650784472283,0.2799377800731163,0.5295694979331653
449,1,0.9136799314517731,1.1815064164882858,0.2927732754606826,0.6924417420305822,0.03700585858037677,0.3111310970730908,0.5073951299777039
450,1,1.2309589076748741,0.8475180347729817,0.6055219694568315,0.46764376913111705,0.08417636088799739,0.32200217229833084,0.5340832185206786
451,1,1.1565958568515502,0.7785002612221708,0.7939139366976401,0.8198714901323668,0.10876365458525858,0.31884285053664885,0.5454758985743562
452,1,0.6418026066636919,0.7975093945168026,0.6560363136659019,1.0194005244113873,0.061972048206939995,0.3618440197669099,0.5343676306996813
453,1,0.3897578454414661,0.4707743929289342,1.0173257877988076,0.8909471850779918,0.06224438768200525,0.37545121576368795,0.5383912905334324
454,1,1.110261413547098,3.953487597406092,1.6639784921311735,2.1619521692789645,0.1541675643657297,0.28655007668766586,0.5589434062622023
455,1,1.326945421229635,0.9194962741519112,0.5780859152955367,0.27920475182842525,0.07760638052659298,0.32211855570585773,0.5308269855396811
456,1,0.3784524396133166,0.20126064761549323,0.4627965682925445,0.33591694712317866,0.05778170800013454,0.2858222219853823,0.5105519850078342
457,1,0.5140404016552934,0.9828363444398386,0.7532215217050182,1.8257049231379072,0.06872672856334698,0.37668122320529407,0.5419841380201142
458,1,1.8467539842916312,2.0064257029033183,1.7943065180119808,1.196477936531068,0.2111375868270832,0.22007042059456772,0.5684324543814421
459,1,0.7017698208058148,1.3584488778210886,0.8412642476776763,0.869010254228687,0.05936363703174735,0.38713532065096107,0.5402866700911297
460,1,1.3191163079177313,0.47240148087264805,0.32738704410028824,1.245445769078631,0.10908447390327598,0.2368541847330821,0.522213648926089
461,1,3.364841062964746,2.1472439699574415,13.071617870498754,0.3823561577692196,0.2418292447528243,0.1844206786924303,0.5735603181782547
462,1,0.6415292949366209,0.20675914062906575,0.5538188110602096,3.646060999337096,0.152428658418603,0.2538104792605885,0.5487312094103889
463,1,3.0126460563252326,0.4980977186264511,0.8009916940819227,0.5686785024176528,0.1880640212585404,0.2129094730736808,0.5548595540587973
464,1,0.39782443536863726,0.8453337704166703,0.7977643475326481,1.0651714898111662,0.04159240339053402,0.39740162430361264,0.534337038404792
465,1,1.1950589417774786,1.61041944472203,2.557582568955765,0.9466558951185495,0.1859708982827728,0.24948054792335222,0.5642466671383369
466,1,0.8659221831890639,1.0048232388245852,1.3543009242284567,0.9134806594764324,0.12636208128924098,0.3182289477984618,0.5540946442651162
467,1,0.5081163176264903,0.7002121973821883,1.6570747999221171,0.4945987164067742,0.08282898202890011,0.36802584853043463,0.5465509743491905
468,1,1.7422749365425996,0.38533173685491623,1.5166858977986906,1.4958239412302414,0.2347476018870538,0.19054483926551127,0.5718125204418965
469,1,0.8649401257575723,0.983392710247512,0.8529340221715295,3.1544935124747955,0.16272854990671282,0.2756859053342795,0.5601289979181651
470,1,0.7405484502270571,0.6068703932863678,1.2935732114119507,2.1332752964061124,0.16404883078752028,0.2745659378033528,0.5604684137236843
471,1,1.2570997090692437,0.904005653516336,2.0125991205913385,0.5948856798962782,0.17794423753500402,0.2587375783803311,0.5628802747141387
472,1,0.5866100021782948,0.42896976474828985,2.2846503038994426,0.220619655790926,0.10679258094618156,0.34014110715541945,0.5505506912590833
473,1,0.41440017639025667,1.1833846248663475,1.3211389320098101,3.2772507560068322,0.1383296390229329,0.3051185899235561,0.5563356706736913
474,1,1.3365864558856335,0.7131200710861356,2.570997998219674,2.070381046199281,0.2612558682873988,0.1617782092817463,0.5768437902242951
475,1,2.205514574974787,2.071517542847753,1.4162110791347136,0.3705234560290237,0.1574641274808433,0.28202476832355755,0.5592814585823552
476,1,0.4864154429496937,3.8362434399877863,1.0292735507982007,0.2846689300133417,0.006636860098935979,0.4497034631388414,0.5317962040462798
477,1,1.0369697037452832,1.9268645382476446,1.3073871321945105,1.0079845700028391,0.1299084233267443,0.31469097925449685,0.5548531239249558
478,1,0.20483571972586656,1.0400695056578664,0.9091134623204649,3.1319076906652388,0.05750638492282147,0.3988988605045228,0.542720511904318
479,1,1.0003888436673767,0.962504137168911,0.7379937298588852,0.9167703720333792,0.08867834744694723,0.3428928507264705,0.5423048785114669
480,1,1.200332413583141,0.7029114010283423,0.5453488649380581,0.4278665409277645,0.08546054113715804,0.3053378556474981,0.5299643248685763
481,1,1.0791015043422831,0.7814903040085626,0.8005642422079609,0.3527650836867181,0.08757708444684223,0.3350324434257638,0.5395030450068227
482,1,0.5722489540040774,0.27313380530153264,1.9058235376829415,2.221828518149698,0.17668967886561987,0.2601060342962979,0.5626585129139731
483,1,1.3124441220683132,0.9186800107970199,1.364026687785526,0.3599365127824829,0.13491213669882465,0.30582915584913783,0.554817467150128
484,1,0.4013212241454737,2.213664567496994,0.4879419941582324,0.956694976491777,0.005881374590702722,0.4061715420036848,0.5189888857420972
485,1,0.6266152152244084,0.1870958680328362,0.6250040058480036,1.7375249509275528,0.12374950114329339,0.27116267394011917,0.5393492148502199
486,1,2.4245717291064137,0.17668263998561343,0.3387777454905223,0.6664863596749232,0.16815032742735822,0.13815585460179428,0.5235468893289961
487,1,1.9532681074247142,2.282774138593983,2.9326211445686847,3.133602723057042,0.27073557196330983,0.1507073516582709,0.5784185661178736
488,1,0.7413252792875981,0.5039311519248466,1.8633035277053889,0.8324251428337983,0.1434971395864097,0.29833862917721754,0.5569806448117414
489,1,1.0119244025069865,0.7761660636581337,0.7582512660121707,1.8519380659445015,0.1284239041810089,0.30538813806770504,0.5514636030209458
490,1,0.49667231565049613,0.2997727485801518,0.6133304786518511,1.0604645232466623,0.07975927572832223,0.3155012594883418,0.5300217118481697
491,1,0.8019255175459712,0.8970809155666618,0.2527747575755289,0.5409134113358303,0.03719388839927808,0.28059839236472156,0.49876503013204543
492,1,2.058687266017379,0.8757006850736703,0.6174456741004708,2.1243638295811036,0.1695416100155991,0.2503510095217558,0.556298216098348
493,1,0.6675250170918898,1.6411009560630736,1.134336819065413,1.291754658583452,0.09651479564928062,0.35347627792720765,0.5492420463577569
494,1,1.9890269215160803,4.570769692884779,2.340055868997329,0.5459702033757173,0.1369131720368093,0.3065081377758068,0.5559964394862568
495,1,0.45555355885556886,0.7795599265842432,0.8646251762642363,1.5706972308938731,0.06860106534664154,0.37696025485911966,0.5420008559105429
496,1,0.9939882499122845,1.1153438913578604,0.30245598271170454,0.939096666980893,0.047719260068582646,0.31017268136378157,0.5124785136293118
497,1,1.3973164227507837,3.125918491949694,1.6666989219689314,1.035411279836566,0.15226119334300117,0.28866055668271745,0.5585868021765347
498,1,0.4311086273295789,0.9653883276474832,0.97303572469886,0.8798337548594559,0.04668452825318111,0.4017627467114404,0.5381271614678758
499,1,1.0786496401612813,1.3710627498701782,1.3156451571505714,4.481000747286102,0.24693954378883962,0.17841539126749467,0.5744406804740386
